age,income,employment_type,housing_status,years_at_job,years_at_address,region,has_bank_account,loan_purpose,loan_amount,secured,dti,num_inquiries_6m,num_delinquencies_24m,num_collections,card_utilization,default_12m,lgd
49,43182.17,private,own,6.3,21.64,suburban,1,car,8564.04,0,0.4305,1,0,0,0.6061,0,
35,32699.4,private,rent,5.24,1.45,suburban,1,other,8103.15,0,0.6661,0,1,0,0.4836,0,
40,53731.68,self_employed,mortgage,2.45,6.37,rural,1,debt_consolidation,35662.52,0,0.895,0,0,0,0.7257,0,
51,88081.7,self_employed,rent,7.83,2.62,rural,1,debt_consolidation,11200.56,0,0.4919,2,0,0,0.5043,0,
26,39917.96,student,own,3.51,11.24,metro,1,debt_consolidation,13979.13,0,0.7306,3,0,0,0.6279,0,
37,22560.63,unemployed,mortgage,0.7,4.69,metro,1,debt_consolidation,5341.37,0,0.6382,5,0,1,0.5747,0,
24,36616.54,private,own,3.92,3.16,suburban,1,debt_consolidation,6947.76,1,0.6533,0,0,0,0.5448,0,
60,67879.88,private,mortgage,9.08,4.03,metro,1,debt_consolidation,16853.99,0,0.6374,7,0,0,0.5033,0,
49,48172.87,public_sector,rent,11.97,2.38,suburban,1,debt_consolidation,35523.96,1,0.9349,2,1,0,0.5627,0,
36,85275.14,private,rent,10.09,1.58,suburban,1,debt_consolidation,32349.93,0,0.7465,3,3,2,,0,
54,64737.95,private,mortgage,5.41,4.03,metro,0,other,16952.79,1,0.7088,1,1,0,0.4892,0,
44,74943.74,private,mortgage,5.82,4.44,metro,1,education,34759.23,1,0.7466,0,3,0,0.5008,0,
42,27915.31,private,own,7.98,6.13,rural,1,debt_consolidation,20050.89,0,0.8292,1,0,0,0.4675,0,
53,35158.61,self_employed,own,0.14,8.88,suburban,1,car,3099.3,0,0.4785,2,0,0,0.5787,0,
33,73341.5,private,rent,7.12,5.33,metro,1,home_improvement,34125.39,1,0.8361,0,3,0,0.7159,0,
38,57625.75,private,rent,3.13,4.12,metro,1,education,12849.0,0,0.5998,1,3,0,0.637,0,
41,17289.64,private,mortgage,5.0,15.35,rural,1,debt_consolidation,13207.65,0,0.9192,2,0,1,0.6136,1,1.0
32,45555.93,private,rent,8.49,8.48,metro,1,small_business,10218.12,0,0.5332,0,0,0,0.6355,0,
42,13633.06,student,rent,0.85,5.58,rural,1,debt_consolidation,9416.38,0,0.9102,1,0,1,0.733,0,
34,20606.49,retired,rent,2.81,7.82,metro,1,home_improvement,11272.96,0,0.75,4,2,1,0.6219,1,0.9539077705872319
52,40114.15,retired,mortgage,1.13,2.09,metro,1,education,24415.86,0,0.8735,1,2,0,0.7794,0,
21,122357.94,private,own,4.41,10.05,metro,1,other,19168.66,1,0.4666,1,2,0,0.358,0,
23,18868.35,student,mortgage,8.16,6.25,metro,1,other,5771.83,0,0.6261,0,1,0,0.5298,0,
69,55536.92,private,own,4.2,3.91,metro,1,education,7988.74,0,0.5184,0,1,0,0.4318,0,
71,24944.39,private,mortgage,5.42,6.07,metro,1,home_improvement,17319.67,0,0.95,3,0,0,0.5029,1,1.0
38,27757.67,private,rent,6.6,3.12,rural,1,small_business,20350.48,0,0.95,2,3,0,0.6809,1,0.9970099109169673
41,47448.9,private,mortgage,7.77,7.34,metro,1,debt_consolidation,8068.0,0,0.5133,1,0,0,,0,
18,18324.44,private,rent,3.22,10.86,rural,1,debt_consolidation,11784.19,0,0.933,2,1,0,0.6376,0,
52,33599.21,private,mortgage,9.31,23.82,suburban,1,debt_consolidation,30253.41,1,0.95,0,1,0,0.6012,1,0.0
30,32034.86,private,mortgage,8.88,6.61,metro,1,education,12229.12,0,0.6839,1,0,0,0.5722,0,
76,18736.13,private,mortgage,4.13,2.11,metro,1,home_improvement,13381.74,0,0.9142,3,2,0,0.5152,0,
26,19461.01,private,rent,5.2,1.69,suburban,1,small_business,6085.46,1,0.6995,3,2,0,0.6425,0,
48,32963.64,retired,rent,5.97,6.7,metro,1,debt_consolidation,7107.9,0,0.5266,1,0,1,0.6203,0,
48,28326.16,private,mortgage,4.1,2.58,rural,1,debt_consolidation,8223.42,0,0.5943,2,0,1,0.5595,0,
45,26095.81,self_employed,rent,0.17,5.86,metro,1,car,19158.93,1,0.95,3,3,1,0.5,1,0.928632015867572
20,18815.82,private,mortgage,14.23,5.33,metro,1,debt_consolidation,10511.08,0,0.8099,1,1,0,0.6325,0,
29,31146.3,student,rent,3.92,5.02,metro,1,other,16581.75,0,0.7951,2,0,1,0.7462,0,
58,27379.84,public_sector,mortgage,9.3,5.83,metro,1,home_improvement,6546.51,0,0.6073,0,1,0,0.5407,0,
37,40993.02,self_employed,mortgage,0.73,15.53,metro,1,other,15157.67,0,0.7372,1,0,0,0.5503,0,
28,50926.51,private,mortgage,4.69,4.51,suburban,1,other,20744.94,1,0.6916,2,1,0,0.6647,0,
63,32750.08,private,rent,13.18,7.16,suburban,1,debt_consolidation,28403.56,1,0.95,3,0,0,0.7481,0,
40,85132.88,public_sector,mortgage,10.32,4.85,suburban,1,small_business,15369.17,0,0.5505,2,1,0,0.3936,0,
50,46336.07,private,own,6.77,9.93,suburban,1,other,32997.4,1,0.9309,2,0,0,,0,
54,51975.71,private,mortgage,7.93,6.69,metro,1,home_improvement,9487.63,1,0.6974,4,4,0,0.4775,0,
56,33918.29,self_employed,own,8.16,5.17,metro,1,small_business,11470.79,0,0.511,2,0,0,0.548,0,
36,34002.67,private,rent,7.93,5.6,suburban,1,debt_consolidation,12732.36,0,0.6872,1,1,0,0.7576,0,
29,42143.73,private,rent,3.78,8.78,metro,1,home_improvement,11510.68,0,0.6468,1,1,0,0.7303,0,
51,44048.11,private,mortgage,5.26,7.18,suburban,0,home_improvement,14562.54,1,0.6848,3,2,0,0.5444,0,
51,27316.62,student,own,0.2,7.22,metro,1,education,20237.87,0,0.95,2,0,0,0.8284,0,
27,23086.81,retired,rent,6.05,2.62,suburban,1,small_business,13675.18,1,0.8687,2,0,1,0.6309,0,
51,43429.76,public_sector,own,6.96,6.48,metro,1,debt_consolidation,8180.42,0,0.53,4,0,0,0.6001,0,
43,47016.49,self_employed,own,2.57,5.14,metro,1,small_business,8419.12,0,0.5585,0,0,0,,0,
41,13906.57,unemployed,mortgage,0.56,8.68,suburban,1,home_improvement,3897.81,0,0.717,1,2,0,,0,
37,75499.44,private,mortgage,5.0,4.45,metro,1,home_improvement,18970.45,0,0.5016,1,0,0,,0,
38,30248.77,private,family,7.59,1.12,rural,1,other,7296.36,0,0.6095,1,3,1,0.6074,0,
38,64957.09,retired,rent,6.86,2.74,suburban,1,debt_consolidation,20756.69,0,0.6609,4,0,1,,0,
18,70243.14,private,own,8.49,11.93,suburban,1,small_business,20379.04,0,0.5763,4,1,0,,0,
43,46377.33,private,family,4.26,2.15,metro,0,debt_consolidation,6705.16,0,0.5071,3,0,1,0.4841,0,
52,49999.92,self_employed,mortgage,0.57,2.35,suburban,1,other,6075.35,0,0.4766,2,1,0,0.3233,0,
28,18966.05,unemployed,mortgage,4.81,6.39,metro,1,home_improvement,6550.67,0,0.8037,2,1,0,0.6648,0,
67,25096.83,public_sector,mortgage,8.38,3.24,suburban,0,debt_consolidation,8294.73,1,0.7301,1,0,0,0.542,0,
36,76532.02,public_sector,rent,8.05,7.63,suburban,1,debt_consolidation,41556.26,1,0.7845,3,0,0,,0,
51,83993.25,self_employed,rent,4.04,3.28,suburban,1,debt_consolidation,46020.13,0,0.8943,1,1,0,,0,
45,20570.47,student,rent,1.11,1.93,suburban,1,debt_consolidation,8270.43,0,0.7585,4,1,0,0.62,0,
58,49395.87,public_sector,mortgage,6.86,4.16,suburban,0,small_business,8890.73,0,0.4808,2,0,0,0.52,0,
40,133326.46,public_sector,rent,13.08,4.82,suburban,1,debt_consolidation,43493.3,0,0.7049,1,0,0,0.5023,0,
45,77809.33,private,rent,4.63,11.34,rural,1,debt_consolidation,33759.67,0,0.7628,0,1,0,0.7638,0,
57,31772.62,self_employed,rent,0.51,0.66,metro,1,car,15658.89,0,0.917,2,1,0,0.7035,0,
48,72916.03,private,mortgage,6.58,6.11,metro,1,debt_consolidation,35686.48,0,0.7665,2,2,0,0.4621,0,
18,57343.17,private,own,6.27,8.23,metro,1,education,23613.12,0,0.7446,1,0,0,0.6056,0,
49,53280.79,private,rent,8.64,3.58,suburban,1,education,19836.64,0,0.7852,8,2,0,0.5556,0,
36,30041.77,private,rent,6.48,0.58,suburban,1,debt_consolidation,8017.39,0,0.6016,2,0,0,,0,
62,60015.8,private,family,4.21,1.87,rural,1,debt_consolidation,7516.52,0,0.5215,1,0,0,0.5187,0,
49,50363.04,private,mortgage,11.34,4.97,suburban,1,debt_consolidation,10040.83,0,0.4994,2,0,0,0.4729,0,
31,74705.5,self_employed,mortgage,5.04,6.38,metro,1,debt_consolidation,9129.79,0,0.5497,0,2,0,0.4387,0,
52,34591.27,retired,own,4.35,5.47,rural,1,debt_consolidation,39806.83,0,0.95,4,0,0,0.6034,1,1.0
55,50918.21,private,rent,6.42,3.93,metro,1,small_business,7289.42,0,0.5508,2,2,2,0.5516,0,
28,8563.75,unemployed,mortgage,1.09,3.04,suburban,0,small_business,27261.23,0,0.95,2,1,0,0.8322,1,1.0
50,18098.87,unemployed,own,1.08,7.0,metro,1,small_business,13080.66,0,0.95,1,2,0,0.5298,0,
52,47320.02,public_sector,rent,8.52,3.96,suburban,1,education,7939.54,0,0.5401,2,0,0,0.415,0,
57,27649.5,private,mortgage,8.74,9.59,rural,1,small_business,6319.89,1,0.5776,3,2,0,0.3643,0,
30,29262.99,private,rent,7.99,4.74,metro,1,home_improvement,14959.43,0,0.7972,1,0,1,0.7019,0,
50,20695.58,public_sector,rent,6.93,1.83,suburban,1,debt_consolidation,15596.0,0,0.95,3,0,0,0.5403,0,
70,34881.6,unemployed,mortgage,3.02,7.44,metro,1,debt_consolidation,12299.26,0,0.7573,5,2,0,0.5906,0,
38,19287.13,student,mortgage,3.79,8.19,metro,1,other,5676.76,0,0.6265,3,0,0,0.6461,0,
34,39935.79,private,own,6.55,4.61,suburban,1,home_improvement,5165.4,1,0.4185,1,0,0,0.4837,0,
45,34300.79,self_employed,rent,2.66,0.67,suburban,0,debt_consolidation,17126.36,0,0.8685,2,0,0,0.44,0,
44,22894.15,student,rent,2.56,2.77,suburban,1,other,8134.0,0,0.6718,2,2,0,0.8113,0,
38,29209.93,public_sector,rent,7.55,3.75,metro,1,debt_consolidation,7876.53,0,0.6966,1,0,0,0.5957,0,
57,42236.54,private,mortgage,5.2,10.29,metro,1,car,11440.57,0,0.5714,2,0,0,0.4369,0,
19,33570.1,student,own,0.15,4.24,rural,1,home_improvement,30004.39,0,0.95,2,0,0,0.5238,0,
48,35973.53,private,rent,5.67,5.46,suburban,1,small_business,25333.23,0,0.95,0,3,1,0.8278,0,
18,28125.83,self_employed,rent,0.44,1.58,suburban,1,other,8081.21,0,0.7753,3,2,0,0.7329,1,1.0
54,36119.58,private,mortgage,4.12,1.71,suburban,1,home_improvement,4534.16,1,0.5237,1,0,0,0.481,0,
62,21795.11,self_employed,rent,1.93,9.77,metro,1,home_improvement,5212.39,1,0.6028,1,1,0,0.6463,0,
52,44915.43,private,rent,5.64,1.24,rural,1,car,8131.59,1,0.5984,1,0,0,0.5214,0,
47,51459.72,private,own,11.46,10.9,metro,1,debt_consolidation,15401.32,0,0.5835,0,0,0,0.4914,0,
60,55311.76,public_sector,mortgage,10.93,3.98,metro,1,small_business,9320.19,0,0.4356,1,0,0,0.476,0,
52,86228.57,public_sector,rent,11.46,9.82,metro,1,small_business,25935.72,0,0.6573,1,1,0,0.6817,0,
41,70349.71,public_sector,own,14.05,5.09,metro,1,debt_consolidation,5625.93,0,0.3776,1,0,0,0.5502,0,
30,20873.25,unemployed,family,3.41,3.21,suburban,1,education,10019.24,0,0.8864,0,1,0,0.7633,0,
64,47695.09,public_sector,family,13.62,4.34,metro,1,education,22453.49,0,0.6908,0,0,0,0.4192,0,
37,28923.21,private,rent,9.94,2.87,suburban,1,small_business,8183.74,0,0.7411,3,2,0,0.5432,1,1.0
67,26188.34,private,rent,6.79,10.75,metro,1,other,8760.37,0,0.6267,3,2,0,0.6187,1,0.38337746973424625
44,31776.56,private,mortgage,3.32,5.05,suburban,1,debt_consolidation,22203.26,0,0.893,1,1,1,0.5476,0,
45,26598.93,public_sector,mortgage,12.79,5.96,rural,0,debt_consolidation,18431.18,0,0.9321,0,3,3,0.5554,1,1.0
23,26082.89,private,family,6.85,2.24,suburban,1,debt_consolidation,9985.55,0,0.5974,1,0,0,0.5133,0,
45,42089.6,public_sector,mortgage,8.29,12.63,metro,1,home_improvement,15305.72,0,0.6078,0,1,0,0.4364,0,
41,47335.96,private,rent,10.08,1.93,metro,1,debt_consolidation,42842.02,0,0.95,1,2,1,0.7287,1,1.0
18,55749.74,self_employed,rent,0.27,7.66,metro,1,other,13979.38,0,0.6525,3,2,0,0.6645,0,
22,32070.12,private,own,3.67,7.54,metro,1,debt_consolidation,9302.53,1,0.5985,2,1,0,0.5638,0,
18,123095.43,public_sector,rent,9.25,4.32,metro,1,debt_consolidation,30205.9,0,0.6281,2,0,0,0.6837,0,
66,18641.15,private,mortgage,5.85,5.76,metro,1,debt_consolidation,14725.57,0,0.9213,2,1,0,0.7386,1,0.0
37,12026.7,student,rent,5.56,3.75,metro,1,car,10752.67,0,0.95,2,0,0,0.7444,1,1.0
18,112956.06,private,mortgage,4.31,9.26,suburban,1,debt_consolidation,30065.82,0,0.479,1,0,0,0.3601,0,
67,22115.95,retired,family,1.81,0.88,metro,1,home_improvement,40902.63,0,0.95,0,0,0,0.6416,1,0.9792322490307205
67,32450.19,private,rent,6.38,6.57,suburban,1,debt_consolidation,5878.81,0,0.6088,3,0,1,0.571,0,
36,63582.34,private,rent,4.76,3.41,suburban,1,debt_consolidation,57591.55,0,0.95,3,2,0,0.7423,0,
31,69328.13,public_sector,rent,10.82,3.07,metro,1,small_business,27332.15,1,0.7384,1,1,0,0.5978,0,
38,30732.69,self_employed,family,2.35,3.33,suburban,1,car,7730.06,0,0.6594,0,1,0,0.4835,0,
36,48752.8,public_sector,mortgage,6.42,8.39,metro,1,home_improvement,54697.62,0,0.95,5,1,0,0.6472,0,
38,52748.24,self_employed,mortgage,0.0,7.59,metro,1,car,18830.15,0,0.6675,1,0,1,0.7008,0,
27,31642.71,private,mortgage,7.46,5.82,metro,1,small_business,15859.0,1,0.7391,3,1,0,0.551,0,
50,62222.16,private,family,8.02,3.77,suburban,1,education,10911.34,1,0.4875,1,0,0,0.3421,0,
25,45804.85,private,rent,9.08,10.92,metro,1,debt_consolidation,5664.81,0,0.4579,2,0,0,0.4012,0,
18,32097.15,public_sector,mortgage,8.3,10.12,metro,1,debt_consolidation,2682.38,0,0.4643,6,0,1,0.4259,0,
40,97185.39,private,rent,8.21,3.54,metro,1,debt_consolidation,18139.64,0,0.4663,1,0,0,0.3598,0,
35,54980.62,private,family,3.4,2.64,suburban,1,debt_consolidation,32403.78,0,0.8522,3,0,0,0.5982,1,1.0
46,48676.71,private,own,18.56,6.61,metro,1,small_business,23311.83,0,0.7551,0,1,0,0.7457,0,
45,76647.74,self_employed,mortgage,6.34,3.25,rural,1,debt_consolidation,17474.96,0,0.6419,1,1,0,,0,
67,92654.76,public_sector,rent,8.52,5.49,metro,1,home_improvement,35405.32,1,0.75,2,1,0,0.6412,0,
57,47997.88,private,mortgage,6.76,5.24,rural,1,other,18367.43,0,0.7404,1,0,0,0.5887,0,
30,19174.61,private,rent,3.48,1.4,suburban,1,other,6966.16,0,0.7069,4,0,1,0.6579,1,0.0
25,29404.0,private,rent,7.25,8.27,suburban,1,debt_consolidation,11128.84,0,0.6657,2,0,0,0.6885,0,
18,49103.83,private,mortgage,5.74,10.85,suburban,1,home_improvement,17475.62,1,0.6389,2,1,0,0.453,0,
49,17484.18,private,rent,7.32,0.81,metro,0,debt_consolidation,8276.23,0,0.821,1,1,0,0.638,0,
46,65814.11,private,rent,8.35,6.83,metro,1,small_business,7014.31,1,0.4192,0,0,0,0.5299,0,
42,41248.27,private,rent,6.79,8.36,suburban,1,debt_consolidation,15076.44,0,0.7998,4,0,0,0.5056,0,
18,91944.63,self_employed,rent,0.0,1.11,suburban,1,debt_consolidation,38614.43,0,0.8347,1,3,0,0.6305,1,0.8976730121091886
56,35257.65,public_sector,own,10.07,11.21,metro,1,education,10134.75,0,0.6241,5,0,0,0.4572,0,
46,22045.15,student,rent,8.37,6.94,metro,1,debt_consolidation,7132.83,0,0.8465,0,1,0,0.7444,0,
28,55113.08,self_employed,family,2.32,9.39,suburban,1,debt_consolidation,17747.17,0,0.6248,2,1,0,0.4931,0,
51,34110.87,private,mortgage,7.51,15.58,rural,1,car,73903.0,0,0.95,2,3,1,0.6328,1,0.9905363663081144
46,31315.24,private,rent,6.67,2.45,suburban,1,debt_consolidation,9931.29,0,0.6846,2,1,0,0.5693,0,
59,29147.32,private,mortgage,2.98,2.65,rural,1,home_improvement,10170.18,0,0.6918,2,1,0,0.3922,0,
32,19036.83,private,rent,9.17,2.71,metro,1,education,9488.98,0,0.7464,3,4,0,0.669,1,1.0
45,17162.58,private,rent,5.31,5.83,metro,1,car,16066.31,0,0.95,1,1,0,0.6215,0,
47,28063.51,private,own,6.63,12.01,suburban,1,home_improvement,3818.02,1,0.4855,3,0,0,0.556,0,
31,25919.57,retired,mortgage,1.2,6.1,rural,1,car,9215.78,1,0.7819,1,0,0,0.6914,0,
52,16061.56,private,own,8.72,6.56,rural,1,small_business,12119.46,0,0.9301,1,2,0,0.4499,0,
35,18469.72,private,rent,5.14,4.23,suburban,1,home_improvement,8856.12,0,0.7265,1,0,0,0.7141,0,
33,55137.08,private,own,21.31,10.21,suburban,1,other,28950.78,0,0.7956,4,0,0,0.582,0,
58,47935.13,retired,own,4.19,9.92,metro,1,debt_consolidation,26157.76,1,0.8434,1,1,0,0.5964,0,
48,34882.61,private,rent,5.12,1.72,metro,1,small_business,24201.73,0,0.95,2,1,0,0.5658,0,
23,39487.18,private,rent,3.11,8.34,metro,1,debt_consolidation,15099.16,0,0.7728,4,0,1,0.6414,0,
33,26442.5,private,rent,3.54,2.67,rural,1,car,9610.87,0,0.6921,4,0,0,0.6366,0,
56,56081.4,private,rent,4.15,1.35,metro,1,debt_consolidation,13546.74,0,0.6548,1,1,0,0.4856,0,
52,30287.59,public_sector,rent,15.77,8.92,suburban,1,other,10770.51,0,0.6453,3,1,0,0.577,0,
44,20049.98,private,rent,5.56,7.55,rural,1,debt_consolidation,19329.87,0,0.95,2,3,0,0.7632,1,0.9263523486791774
42,24886.5,private,rent,6.26,2.83,metro,0,debt_consolidation,6468.92,1,0.6878,5,1,0,0.4517,0,
71,23359.93,public_sector,mortgage,16.26,8.68,rural,1,car,11757.96,0,0.6286,2,0,0,0.3553,0,
50,14459.6,private,mortgage,13.07,8.76,rural,0,debt_consolidation,7590.0,0,0.8042,3,1,0,0.7232,0,
47,54208.33,self_employed,own,0.0,19.84,suburban,1,debt_consolidation,10674.73,1,0.5074,0,0,0,0.5646,0,
32,45490.75,private,mortgage,4.69,9.12,metro,1,debt_consolidation,17275.59,0,0.779,0,1,0,0.5723,0,
59,40573.58,public_sector,own,8.65,4.36,rural,1,other,54170.87,0,0.95,2,0,0,0.641,1,0.9982874055364888
44,16985.47,private,own,3.8,7.03,rural,1,home_improvement,8977.44,1,0.8184,2,1,0,0.6433,0,
52,20731.85,private,mortgage,4.49,5.52,suburban,1,home_improvement,11067.21,0,0.7675,2,1,1,0.7034,0,
42,37926.02,private,rent,5.19,3.87,suburban,1,small_business,29911.94,1,0.95,4,1,0,0.6835,0,
40,20982.72,unemployed,rent,0.83,4.43,rural,1,debt_consolidation,11875.04,0,0.95,5,2,1,0.8026,1,0.952701410602719
67,26206.61,public_sector,rent,7.59,16.07,rural,1,debt_consolidation,9354.93,0,0.7607,3,1,0,0.5939,1,1.0
38,43940.89,retired,mortgage,5.36,1.95,metro,1,car,13104.87,1,0.6356,3,0,0,0.6164,0,
46,27008.81,private,rent,4.9,5.68,suburban,1,car,14138.45,0,0.8613,2,0,0,0.8225,0,
39,40975.34,retired,mortgage,2.78,3.43,metro,0,home_improvement,24523.22,0,0.8549,1,3,2,0.5765,0,
71,41293.03,retired,rent,4.15,4.83,metro,1,other,22753.75,0,0.8135,3,0,0,0.4658,0,
34,59710.48,retired,own,7.44,4.6,metro,1,debt_consolidation,27807.42,0,0.8047,5,0,0,0.5918,0,
35,33888.91,self_employed,rent,0.0,2.67,suburban,1,other,12441.92,0,0.8026,1,2,0,0.5922,0,
33,82059.75,public_sector,own,16.62,5.58,metro,1,debt_consolidation,19837.44,0,0.4769,3,0,0,0.5027,0,
44,45735.88,retired,rent,2.83,4.92,rural,1,debt_consolidation,8992.33,0,0.633,1,0,0,0.6711,0,
41,46971.64,private,own,10.93,11.15,rural,1,debt_consolidation,6813.67,1,0.4447,1,0,0,0.4678,0,
34,38971.69,private,own,15.72,5.47,metro,1,debt_consolidation,6884.16,0,0.4665,1,0,0,0.4672,0,
24,101586.77,public_sector,rent,10.62,3.08,rural,1,debt_consolidation,5992.77,0,0.408,2,0,0,0.6002,0,
42,57109.41,private,mortgage,4.5,5.73,suburban,1,debt_consolidation,30908.02,1,0.9238,2,0,0,0.6911,0,
47,68399.64,private,mortgage,3.91,1.6,metro,1,debt_consolidation,17789.31,0,0.6498,4,1,0,0.4265,0,
55,22717.96,retired,mortgage,3.77,3.78,metro,1,home_improvement,8369.82,0,0.7314,2,0,0,0.6174,0,
31,55569.98,private,mortgage,3.6,6.05,suburban,1,debt_consolidation,8409.88,0,0.5136,0,1,0,0.5705,0,
40,13793.83,private,mortgage,6.57,6.46,rural,1,car,15514.59,0,0.95,3,0,0,0.709,0,
59,58011.22,retired,family,0.34,8.86,metro,1,debt_consolidation,23364.26,0,0.6524,2,2,0,0.6297,0,
53,39349.24,retired,mortgage,3.11,5.58,suburban,1,education,30774.4,0,0.9456,1,1,0,0.5854,0,
50,35855.48,private,mortgage,7.49,3.65,suburban,1,car,3670.72,0,0.3932,1,1,0,0.6009,0,
36,23362.03,private,mortgage,4.43,2.65,rural,1,car,6772.12,0,0.6268,2,0,0,0.5954,0,
38,30790.85,private,mortgage,4.9,11.14,suburban,1,car,10543.62,1,0.6698,3,0,0,,0,
29,48761.36,private,rent,9.19,13.92,rural,1,debt_consolidation,8655.7,0,0.4939,1,0,0,0.506,0,
45,72244.47,public_sector,rent,6.93,3.85,metro,1,debt_consolidation,41369.31,0,0.7799,2,0,1,0.7964,0,
42,21054.31,private,mortgage,2.88,4.56,metro,1,small_business,10436.9,0,0.7695,4,1,0,0.5273,0,
57,13297.43,retired,rent,0.2,1.86,metro,1,other,5168.07,0,0.7461,1,2,0,0.5292,0,
25,35665.5,self_employed,own,0.44,8.33,suburban,1,home_improvement,6277.51,0,0.5429,1,0,0,0.5797,0,
38,28001.09,private,rent,3.97,6.23,suburban,1,debt_consolidation,3540.62,0,0.4725,3,0,0,0.4415,0,
43,23912.24,private,rent,3.63,5.79,suburban,1,other,10846.71,0,0.8983,1,1,0,0.6227,0,
36,103674.89,public_sector,mortgage,8.92,4.59,metro,1,home_improvement,38491.24,0,0.6895,1,0,0,0.554,0,
44,50273.69,private,own,7.41,3.31,rural,1,debt_consolidation,7050.19,0,0.5522,4,1,0,,0,
33,26037.03,public_sector,mortgage,10.75,5.56,metro,1,debt_consolidation,7333.71,1,0.6975,1,2,0,0.4144,0,
42,34954.34,private,own,6.49,6.32,rural,1,home_improvement,3398.86,0,0.5105,4,0,0,0.5541,0,
44,125240.73,self_employed,rent,3.23,5.58,suburban,1,home_improvement,20082.46,1,0.5078,0,0,0,0.6228,0,
29,33849.58,unemployed,rent,2.93,7.09,suburban,1,education,19497.95,0,0.9415,3,1,0,0.802,0,
37,46094.44,public_sector,mortgage,12.98,3.21,suburban,1,debt_consolidation,12354.16,0,0.6278,2,1,0,0.4758,0,
38,40460.98,private,own,3.13,5.25,metro,1,debt_consolidation,10749.52,0,0.6609,0,2,0,0.7408,0,
29,9936.53,student,rent,6.77,5.33,rural,1,debt_consolidation,8621.27,1,0.95,2,1,1,0.7059,0,
41,35412.96,private,rent,6.41,1.15,metro,1,small_business,12628.17,0,0.7547,1,0,0,0.7389,0,
43,49308.09,public_sector,family,6.72,7.48,metro,1,other,25198.48,0,0.7613,2,1,0,,0,
48,47728.29,self_employed,rent,6.72,7.23,metro,1,debt_consolidation,16916.42,0,0.7899,4,0,1,0.6554,0,
18,29980.34,private,own,9.04,15.66,suburban,1,debt_consolidation,14934.9,0,0.8048,3,0,2,0.7125,1,1.0
53,59536.6,public_sector,mortgage,7.78,2.37,suburban,1,small_business,15279.38,0,0.5334,0,0,0,0.5535,0,
63,60953.01,private,mortgage,8.26,3.42,metro,1,small_business,37654.04,1,0.9381,3,0,1,0.6548,0,
42,44008.94,private,rent,5.11,7.56,metro,1,debt_consolidation,10206.64,0,0.5509,3,0,0,0.6733,0,
53,12410.4,private,rent,6.81,14.29,suburban,1,other,8890.19,0,0.8886,6,2,0,0.5575,0,
65,42085.83,self_employed,rent,0.0,6.1,suburban,1,debt_consolidation,10692.26,0,0.6979,3,3,0,0.7656,0,
41,50522.55,public_sector,mortgage,12.42,6.32,metro,0,other,8957.73,0,0.5321,1,0,0,0.4977,0,
26,23612.03,student,mortgage,1.46,7.21,suburban,1,debt_consolidation,6438.72,0,0.6443,2,0,0,0.5669,0,
44,33969.63,retired,mortgage,1.52,4.18,metro,1,home_improvement,12011.23,1,0.6776,1,0,0,0.5659,0,
30,36118.7,private,rent,7.18,3.41,metro,1,car,14735.55,1,0.74,4,2,2,,0,
31,23485.41,private,rent,8.2,2.47,metro,1,debt_consolidation,11433.97,0,0.7904,6,3,0,0.5607,0,
40,32512.28,self_employed,rent,8.05,11.45,rural,1,debt_consolidation,12061.65,0,0.7833,2,3,0,0.4425,1,1.0953398981371818
36,40110.84,private,rent,6.18,1.58,suburban,1,debt_consolidation,14528.06,0,0.701,1,0,0,0.7144,0,
44,25063.55,private,mortgage,14.69,3.47,suburban,1,other,8591.27,0,0.7237,1,0,0,0.4784,0,
56,13103.91,private,mortgage,5.91,5.07,metro,1,other,3584.52,0,0.6304,3,0,1,0.3813,0,
42,17942.9,retired,own,7.49,9.47,rural,1,debt_consolidation,10693.67,0,0.812,0,2,0,0.6024,0,
39,30122.28,public_sector,own,7.92,15.06,suburban,1,home_improvement,8340.12,1,0.6222,1,0,0,,0,
33,63752.21,private,rent,7.01,1.2,metro,1,education,7038.96,0,0.4806,1,1,0,,0,
34,37349.98,private,own,5.26,3.94,metro,1,car,22440.42,0,0.9488,2,1,0,0.5389,1,1.0
45,37579.56,private,mortgage,9.93,7.22,suburban,0,car,15027.38,0,0.6226,4,2,1,0.4773,0,
54,46747.64,private,mortgage,3.15,1.9,rural,1,other,7152.45,0,0.5714,1,4,1,0.5602,0,
37,27605.19,private,rent,4.44,4.29,suburban,1,debt_consolidation,9020.54,0,0.5754,4,1,0,0.5673,0,
46,26769.7,private,own,4.69,3.72,metro,1,debt_consolidation,4973.61,0,0.4878,4,0,0,0.5589,0,
73,26217.03,private,rent,8.41,5.38,rural,1,car,8199.32,0,0.6128,2,2,0,0.5547,0,
